ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,MSRP,DISCOUNT,IS_BIG_DEAL,STATUS_Disputed,STATUS_In Process,STATUS_On Hold,STATUS_Resolved,STATUS_Shipped,PRODUCTLINE_Motorcycles,PRODUCTLINE_Planes,PRODUCTLINE_Ships,PRODUCTLINE_Trains,PRODUCTLINE_Trucks and Buses,PRODUCTLINE_Vintage Cars,COUNTRY_Austria,COUNTRY_Belgium,COUNTRY_Canada,COUNTRY_Denmark,COUNTRY_Finland,COUNTRY_France,COUNTRY_Germany,COUNTRY_Ireland,COUNTRY_Italy,COUNTRY_Japan,COUNTRY_Norway,COUNTRY_Philippines,COUNTRY_Singapore,COUNTRY_Spain,COUNTRY_Sweden,COUNTRY_Switzerland,COUNTRY_UK,COUNTRY_USA,DEALSIZE_Medium,DEALSIZE_Small,SEGMENT
10349,1.325212082505394,-1.787659229450632,-0.694213475850314,-1.0879713280084642,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10358,0.9145225406756355,-1.1490715420840212,-0.47808995531225573,-1.0879713280084642,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10371,-1.0362527830157164,0.6684472604209473,-0.6095017441821303,-1.0879713280084642,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10383,-1.344269939388035,0.3737144816363578,-0.8337706235344371,-1.0879713280084642,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10394,-0.42021847027107895,-1.6402928400583372,-1.0835616271713888,-1.0879713280084642,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10412,-1.4469423248454747,-1.542048580463474,-1.3300944872826412,-1.0879713280084642,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10425,2.043918780707471,-1.8367813592480635,-0.5313062995653455,-1.0879713280084642,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10107,-1.0362527830157164,0.815813649813242,-0.38468984090887376,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10120,-0.009528928441320661,0.7175693902183788,-0.06647782323223525,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10134,-0.009528928441320661,0.47195874123122095,-0.15227560274231866,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10145,0.8118501552181959,0.5702030008260841,0.3071226343812926,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10159,0.9145225406756355,0.815813649813242,0.9783002006753629,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10168,1.530556853420273,0.815813649813242,1.191165577687722,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10180,1.325212082505394,0.815813649813242,0.9783002006753629,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10188,-1.0362527830157164,0.815813649813242,-0.5530272564033413,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10201,0.40116061338843767,0.815813649813242,0.4331041840416683,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10211,-1.0362527830157164,0.3245923518389262,-0.7056169781902618,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10223,-0.3175460848136394,0.3737144816363578,-0.3434200229166818,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10237,-1.5496147103029143,0.815813649813242,-0.6811809017475166,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10251,-0.9335803975582768,0.815813649813242,-0.49763881646645197,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10263,0.7091777697607564,0.815813649813242,0.4092111315198729,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10275,-1.4469423248454747,0.815813649813242,-0.7604623942062012,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10285,-0.11220131389876024,0.815813649813242,0.08828399423848486,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10299,1.2225396970479543,0.815813649813242,1.0326025927703524,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10309,-1.4469423248454747,0.815813649813242,-0.49057950549410334,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10318,1.325212082505394,0.815813649813242,1.5658520831431495,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10329,-0.5228908557285186,0.17722596244663144,-0.49981091215025153,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10339,-0.8309080121008373,0.029859573054336692,-0.6925844040874644,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10362,1.530556853420273,0.6193251306235157,0.7019010249118663,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10374,0.29848822793099805,0.815813649813242,0.3494785002153844,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10389,1.017194926133075,0.815813649813242,0.5666880685953425,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
10403,1.1198673115905147,0.815813649813242,0.9413745740507701,0.28084187235159225,111,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
10417,-0.009528928441320661,0.815813649813242,-0.0018579766391977272,0.28084187235159225,111,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10110,-0.6255632411859581,-1.1981936718814528,-0.9950487280565559,-1.2621839171451985,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
10123,1.530556853420273,-1.1981936718814528,-0.3043223006082893,-1.2621839171451985,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10137,-0.9335803975582768,-1.6894149698557688,-1.2263769183812112,-1.2621839171451985,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10148,1.2225396970479543,-1.3455600612737477,-0.47917600315415554,-1.2621839171451985,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10161,-1.2415975539305957,-1.4929264506660425,-1.263845568926754,-1.2621839171451985,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10172,-0.11220131389876024,-2.03326987843779,-1.1405791388711277,-1.2621839171451985,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10181,-0.11220131389876024,-1.4929264506660425,-0.9358591206730174,-1.2621839171451985,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10192,1.2225396970479543,-1.4929264506660425,-0.5557423760080907,-1.2621839171451985,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10204,1.017194926133075,-1.6894149698557688,-0.7126762891626104,-1.2621839171451985,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10212,1.017194926133075,-1.4929264506660425,-0.626878509652527,-1.2621839171451985,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10226,0.09314345701611891,-1.9841477486403583,-1.0841046510923387,-1.2621839171451985,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10241,-1.4469423248454747,-2.131514138032653,-1.470737682808664,-1.2621839171451985,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10266,-0.7282356266433977,-1.7385370996532004,-1.1954245548870672,-1.2621839171451985,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
10278,-0.009528928441320661,-1.885903489045495,-1.0694430052266914,-1.2621839171451985,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10288,1.530556853420273,-1.542048580463474,-0.5090423188063997,-1.2621839171451985,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
10301,-1.344269939388035,-1.5911707102609056,-1.3165188892588937,-1.2621839171451985,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10311,1.017194926133075,-1.6894149698557688,-0.725165839344458,-1.2621839171451985,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10321,1.325212082505394,-2.03326987843779,-0.8283403843249381,-1.2621839171451985,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10332,-1.5496147103029143,0.17722596244663144,-0.9744138190604599,-1.2621839171451985,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10343,-0.8309080121008373,-2.3280026572223793,-1.399058525243278,-1.2621839171451985,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10367,0.29848822793099805,-2.229758397627516,-1.1351488996616288,-1.2621839171451985,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10379,-0.3175460848136394,0.815813649813242,0.22621207015975822,-1.2621839171451985,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10407,2.967970249824427,-2.131514138032653,-0.5307632756443955,-1.2621839171451985,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10420,0.1958158424735585,-1.1490715420840212,-0.7170204805302096,-1.2621839171451985,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10106,-0.7282356266433977,0.22634809224406302,-0.5823505481346356,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10120,0.40116061338843767,0.815813649813242,0.5960113603266368,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10133,0.6065053843033168,0.5210808710286525,0.16539339101336997,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
10145,0.5038329988458772,0.17722596244663144,-0.028466148765742588,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10168,1.4278844679628335,0.815813649813242,1.5636799874593499,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10210,-0.8309080121008373,0.7175693902183788,-0.48623531412650417,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10223,-0.11220131389876024,0.815813649813242,0.02963741077589619,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10235,-1.2415975539305957,0.6193251306235157,-0.7273379350282576,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10250,-0.42021847027107895,0.22634809224406302,-0.4379061851619635,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10262,-0.11220131389876024,0.6684472604209473,-0.13218371766717255,0.20617933415013462,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10275,-1.0362527830157164,0.5702030008260841,-0.637195964150575,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10284,-1.344269939388035,0.815813649813242,-0.6752076386170677,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10297,-0.3175460848136394,0.815813649813242,0.27562724696619867,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10308,-0.42021847027107895,0.815813649813242,-0.03281034013334175,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10316,-1.0362527830157164,0.815813649813242,-0.3700281950432266,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10328,1.2225396970479543,0.17722596244663144,0.3044075147765431,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
10339,-1.4469423248454747,-1.6402928400583372,-1.3523584680415868,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10353,-0.7282356266433977,-0.6087281143122739,-0.839200862743936,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10374,1.1198673115905147,0.5210808710286525,0.4206146338598207,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10386,-0.21487369935619982,-2.0823920082352214,-1.1823919807842698,0.20617933415013462,108,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10398,0.8118501552181959,0.815813649813242,1.0852759131024923,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
10401,0.29848822793099805,0.6193251306235157,0.05733163074434084,0.20617933415013462,108,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10416,1.2225396970479543,0.22634809224406302,0.3321017347449878,0.20617933415013462,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
10101,1.017194926133075,-2.573613306209537,-1.1671873109976727,-1.685271633620125,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10110,-1.5496147103029143,-2.377124787019811,-1.5440459121369,-1.685271633620125,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
10124,1.017194926133075,-2.2788805274249477,-1.0053661825546039,-1.685271633620125,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10149,0.09314345701611891,-2.475369046614674,-1.2812223343971507,-1.685271633620125,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10162,0.1958158424735585,-2.7701018253992635,-1.382767807614781,-1.685271633620125,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10173,-0.42021847027107895,-2.573613306209537,-1.399058525243278,-1.685271633620125,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
10182,0.40116061338843767,-2.3280026572223793,-1.149810545527276,-1.685271633620125,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10193,-0.9335803975582768,-2.6718575658044004,-1.517437740010355,-1.685271633620125,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10205,-0.3175460848136394,-2.2788805274249477,-1.2839374540019002,-1.685271633620125,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10214,-1.5496147103029143,-2.4262469168172425,-1.5587075580025471,-1.685271633620125,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10227,0.7091777697607564,-2.6718575658044004,-1.263845568926754,-1.685271633620125,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10243,-0.21487369935619982,-2.6718575658044004,-1.4006875970061274,-1.685271633620125,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10280,-1.5496147103029143,-2.720979695601832,-1.6162680936232359,-1.685271633620125,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
10288,-0.6255632411859581,-2.229758397627516,-1.3290084394407413,-1.685271633620125,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
10304,-1.2415975539305957,-2.622735436006969,-1.5527342948720981,-1.685271633620125,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10312,0.40116061338843767,-2.6718575658044004,-1.304029339077046,-1.685271633620125,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10322,-1.5496147103029143,0.815813649813242,-0.5046981274388006,-1.685271633620125,29,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10332,1.017194926133075,-0.11750681633795805,0.07145025268903811,-1.685271633620125,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
10344,-1.5496147103029143,-2.377124787019811,-1.547847079583549,-1.685271633620125,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10356,1.325212082505394,0.815813649813242,3.348599615621655,-1.685271633620125,29,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10367,-1.2415975539305957,-2.3280026572223793,-1.4767109459391128,-1.685271633620125,31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10380,-0.3175460848136394,-0.6578502441097055,-0.7039879064274122,-1.685271633620125,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10391,-0.21487369935619982,0.815813649813242,2.6013987003945993,-1.685271633620125,29,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10409,2.6599530934521085,-2.6718575658044004,-0.9516068143805643,-1.685271633620125,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
10420,1.017194926133075,-2.819223955196695,-1.2730769755829021,-1.685271633620125,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10107,0.29848822793099805,-0.01926255674309489,-0.2163524254144063,-0.6151085860658991,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
10120,-0.11220131389876024,-0.01926255674309489,-0.3830607691460241,-0.6151085860658991,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10134,0.8118501552181959,-0.01926255674309489,0.009002501779800175,-0.6151085860658991,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10145,1.2225396970479543,-0.01926255674309489,0.18928644353516536,-0.6151085860658991,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
10158,-1.344269939388035,-0.8052166335020002,-1.12917563653118,-0.6151085860658991,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10168,-0.6255632411859581,-0.41223959512254754,-0.7425426048148547,-0.6151085860658991,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10180,-0.7282356266433977,-0.7560945037045687,-0.8875299917084767,-0.6151085860658991,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10188,0.5038329988458772,0.3737144816363578,0.05570255898149115,-0.6151085860658991,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10201,-1.0362527830157164,-0.5104838547174108,-0.926627714016869,-0.6151085860658991,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10210,-0.5228908557285186,-1.0999494122865896,-0.9244556183330696,-0.6151085860658991,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10223,0.29848822793099805,-0.7069723739071371,-0.49981091215025153,-0.6151085860658991,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10236,0.09314345701611891,0.17722596244663144,-0.21743847325630608,-0.6151085860658991,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10250,-0.3175460848136394,0.17722596244663144,-0.40749684558876936,-0.6151085860658991,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10263,0.1958158424735585,-1.050827282489158,-0.6746646146961178,-0.6151085860658991,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10275,-0.5228908557285186,-0.21575107593282122,-0.626878509652527,-0.6151085860658991,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10285,0.40116061338843767,-0.6578502441097055,-0.44550852005526204,-0.6151085860658991,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10297,-0.3175460848136394,-0.9034608930968634,-0.7914147577003452,-0.6151085860658991,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10308,1.2225396970479543,-1.0017051526917264,-0.316268826869187,-0.6151085860658991,75,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10318,-0.9335803975582768,0.12810383264919986,-0.7039879064274122,-0.6151085860658991,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10329,0.1958158424735585,0.5210808710286525,-0.03281034013334175,-0.6151085860658991,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
